;Lat (DMS);Long (DMS);Depth (m)
2680;47-50-44.803N;069-34-23.808W;4.02
2681;47-50-44.723N;069-34-23.564W;3.86
2682;47-50-44.721N;069-34-23.275W;3.71
2683;47-50-44.757N;069-34-22.900W;4.35
2684;47-50-44.772N;069-34-22.423W;4.8
2685;47-50-44.749N;069-34-21.904W;4.25
2686;47-50-44.756N;069-34-21.558W;3.79
2687;47-50-44.947N;069-34-21.208W;3.43
2688;47-50-44.750N;069-34-20.894W;2.71
2689;47-50-44.718N;069-34-20.476W;2.11
2690;47-50-44.900N;069-34-20.155W;1.76
2691;47-50-44.860N;069-34-19.983W;1.57
2692;47-50-44.797N;069-34-19.450W;1.33
2693;47-50-44.756N;069-34-19.162W;1.17
2694;47-50-44.825N;069-34-18.722W;1.09
2695;47-50-44.822N;069-34-18.337W;0.9
2696;47-50-44.819N;069-34-17.953W;0.7
2697;47-50-44.882N;069-34-17.663W;0.68
2698;47-50-44.878N;069-34-17.278W;0.55
2699;47-50-44.747N;069-34-16.992W;0.44
2700;47-50-44.872N;069-34-16.508W;0.37
2701;47-50-44.740N;069-34-16.222W;0.3
2702;47-50-44.867N;069-34-15.835W;0.21
2703;47-50-44.734N;069-34-15.453W;0.22
2704;47-50-44.861N;069-34-15.162W;0.18
2705;47-50-44.730N;069-34-14.972W;0.15
2706;47-50-44.920N;069-34-14.391W;-0.0
2707;47-50-44.854N;069-34-14.200W;-0.07
2708;47-50-44.849N;069-34-13.623W;-0.15
2709;47-50-44.719N;069-34-13.529W;-0.11
2710;47-50-44.845N;069-34-13.142W;-0.17
2711;47-50-44.840N;069-34-12.565W;-0.17
2712;47-50-44.838N;069-34-12.276W;-0.24
2713;47-50-44.835N;069-34-11.891W;-0.21
2714;47-50-45.027N;069-34-11.599W;-0.32
2715;47-50-44.764N;069-34-11.123W;-0.24
2716;47-50-44.828N;069-34-11.025W;-0.37
2717;47-50-44.826N;069-34-10.737W;-0.38
2718;47-50-45.016N;069-34-10.252W;-0.35
2719;47-50-45.014N;069-34-09.964W;-0.36
2720;47-50-44.750N;069-34-09.391W;-0.41
2721;47-50-44.813N;069-34-09.198W;-0.43
2722;47-50-44.744N;069-34-08.622W;-0.41
2723;47-50-44.743N;069-34-08.526W;-0.47
2724;47-50-44.740N;069-34-08.141W;-0.42
2725;47-50-44.996N;069-34-07.751W;-0.37
2726;47-50-44.864N;069-34-07.465W;-0.38
2727;47-50-44.860N;069-34-06.984W;-0.35
2728;47-50-44.921N;069-34-06.502W;-0.34
2729;47-50-44.855N;069-34-06.407W;-0.33
2730;47-50-44.852N;069-34-06.022W;-0.32
2731;47-50-44.848N;069-34-05.541W;-0.27
2732;47-50-44.846N;069-34-05.253W;-0.3
2733;47-50-44.842N;069-34-04.772W;-0.23
2734;47-50-44.840N;069-34-04.579W;-0.24
2735;47-50-44.835N;069-34-03.906W;-0.23
2736;47-50-44.833N;069-34-03.714W;-0.23
2737;47-50-44.961N;069-34-03.519W;-0.21
2738;47-50-44.826N;069-34-02.848W;-0.2
2739;47-50-44.759N;069-34-02.561W;-0.17
2740;47-50-44.756N;069-34-02.176W;-0.15
2741;47-50-44.754N;069-34-01.887W;-0.28
2742;47-50-44.751N;069-34-01.502W;-0.33
2743;47-50-44.747N;069-34-01.021W;-0.39
2744;47-50-44.744N;069-34-00.733W;-0.47
2745;47-50-44.741N;069-34-00.348W;-0.65
2746;47-50-44.738N;069-33-59.963W;-0.8
2747;47-50-44.736N;069-33-59.675W;-0.82
2748;47-50-44.733N;069-33-59.290W;-0.99
2749;47-50-44.730N;069-33-59.001W;-1.01
2750;47-50-44.791N;069-33-58.519W;-1.1
2751;47-50-44.983N;069-33-58.227W;-1.14
2752;47-50-44.722N;069-33-57.943W;-1.16
2753;47-50-44.783N;069-33-57.557W;-1.27
2754;47-50-44.782N;069-33-57.365W;-1.27
2755;47-50-44.782N;069-33-56.934W;-1.22
2756;47-50-44.864N;069-33-56.454W;-1.22
2757;47-50-44.718N;069-33-56.114W;-1.22
2758;47-50-44.799N;069-33-55.657W;-1.22
2759;47-50-45.010N;069-33-55.455W;-1.22
2760;47-50-44.864N;069-33-55.128W;-1.22
2761;47-50-44.877N;069-33-53.130W;-1.51
2762;47-50-44.876N;069-33-53.034W;-1.64
2763;47-50-44.871N;069-33-52.457W;-1.59
2764;47-50-44.870N;069-33-52.361W;-1.62
2765;47-50-44.932N;069-33-51.975W;-1.69
2766;47-50-44.862N;069-33-51.303W;-1.71
2767;47-50-45.054N;069-33-51.010W;-1.72
2768;47-50-44.856N;069-33-50.629W;-1.71
2769;47-50-44.791N;069-33-50.534W;-1.72
2770;47-50-45.046N;069-33-50.049W;-1.78
2771;47-50-45.044N;069-33-49.856W;-1.78
2772;47-50-44.909N;069-33-49.185W;-1.79
2773;47-50-45.036N;069-33-48.798W;-1.76
2774;47-50-44.970N;069-33-48.703W;-1.82
2775;47-50-45.030N;069-33-48.125W;-1.87
2776;47-50-44.770N;069-33-47.937W;-1.84
2777;47-50-44.962N;069-33-47.645W;-1.85
2778;47-50-45.022N;069-33-47.163W;-1.8
2779;47-50-44.889N;069-33-46.684W;-1.8
2780;47-50-44.759N;069-33-46.590W;-1.89
2781;47-50-44.949N;069-33-46.106W;-1.9
2782;47-50-44.816N;069-33-45.723W;-1.93
2783;47-50-44.748N;069-33-45.340W;-1.94
2784;47-50-44.811N;069-33-45.050W;-1.97
2785;47-50-44.937N;069-33-44.663W;-1.93
2786;47-50-44.999N;069-33-44.277W;-1.9
2787;47-50-44.996N;069-33-43.892W;-1.97
2788;47-50-44.735N;069-33-43.705W;-1.96
2789;47-50-45.395N;069-35-58.967W;7.32
2790;47-50-45.397N;069-34-33.431W;5.61
2791;47-50-45.210N;069-34-33.296W;5.53
2792;47-50-45.147N;069-34-32.735W;5.55
2793;47-50-45.069N;069-34-32.649W;5.56
2794;47-50-45.172N;069-34-32.186W;5.43
2795;47-50-45.092N;069-34-31.927W;5.39
2796;47-50-45.205N;069-34-31.550W;5.36
2797;47-50-45.134N;069-34-31.104W;5.33
2798;47-50-45.149N;069-34-30.628W;5.32
2799;47-50-45.176N;069-34-30.339W;5.24
2800;47-50-45.154N;069-34-29.964W;5.23
2801;47-50-45.179N;069-34-29.473W;5.2
2802;47-50-45.081N;069-34-29.431W;5.13
2803;47-50-45.116N;069-34-28.911W;4.98
2804;47-50-45.064N;069-34-28.508W;4.96
2805;47-50-45.073N;069-34-28.320W;4.95
2806;47-50-45.070N;069-34-27.945W;4.94
2807;47-50-45.211N;069-34-27.481W;4.71
2808;47-50-45.113N;069-34-27.280W;4.78
2809;47-50-45.061N;069-34-26.848W;4.76
2810;47-50-45.097N;069-34-26.559W;5.18
2811;47-50-45.084N;069-34-26.126W;5.62
2812;47-50-45.089N;069-34-25.506W;5.51
2813;47-50-45.087N;069-34-25.333W;5.5
2814;47-50-45.095N;069-34-25.116W;5.41
2815;47-50-45.216N;069-34-24.436W;5.35
2816;47-50-45.069N;069-34-24.236W;5.25
2817;47-50-45.106N;069-34-24.005W;5.31
2818;47-50-45.150N;069-34-23.427W;5.26
2819;47-50-45.088N;069-34-23.024W;5.24
2820;47-50-45.396N;069-34-22.657W;5.19
2821;47-50-45.373N;069-34-22.268W;4.84
2822;47-50-45.128N;069-34-21.969W;4.56
2823;47-50-45.232N;069-34-21.578W;4.09
2824;47-50-45.210N;069-34-21.232W;3.5
2825;47-50-45.119N;069-34-20.858W;2.7
2826;47-50-45.165N;069-34-20.482W;2.13
2827;47-50-45.154N;069-34-20.338W;1.87
2828;47-50-45.315N;069-34-19.845W;1.77
2829;47-50-45.069N;069-34-19.431W;1.53
2830;47-50-45.076N;069-34-19.142W;1.43
2831;47-50-45.214N;069-34-18.715W;1.21
2832;47-50-45.276N;069-34-18.329W;0.95
2833;47-50-45.144N;069-34-18.043W;0.75
2834;47-50-45.141N;069-34-17.658W;0.68
2835;47-50-45.137N;069-34-17.273W;0.66
2836;47-50-45.329N;069-34-16.885W;0.59
2837;47-50-45.198N;069-34-16.695W;0.44
2838;47-50-45.323N;069-34-16.212W;0.38
2839;47-50-45.193N;069-34-16.118W;0.26
2840;47-50-45.123N;069-34-15.542W;0.26
2841;47-50-45.120N;069-34-15.157W;0.14
2842;47-50-45.117N;069-34-14.772W;0.06
2843;47-50-45.116N;069-34-14.580W;-0.0
2844;47-50-45.241N;069-34-14.001W;-0.0
2845;47-50-45.109N;069-34-13.810W;-0.0
2846;47-50-45.365N;069-34-13.421W;-0.07
2847;47-50-45.103N;069-34-13.041W;-0.07
2848;47-50-45.101N;069-34-12.752W;-0.15
2849;47-50-45.162N;069-34-12.270W;-0.24
2850;47-50-45.161N;069-34-12.174W;-0.24
2851;47-50-45.285N;069-34-11.498W;-0.25
2852;47-50-45.349N;069-34-11.401W;-0.27
2853;47-50-45.152N;069-34-11.020W;-0.3
2854;47-50-45.341N;069-34-10.439W;-0.3
2855;47-50-45.145N;069-34-10.250W;-0.32
2856;47-50-45.141N;069-34-09.673W;-0.37
2857;47-50-45.140N;069-34-09.577W;-0.4
2858;47-50-45.329N;069-34-08.996W;-0.41
2859;47-50-45.329N;069-34-08.900W;-0.44
2860;47-50-45.389N;069-34-08.322W;-0.39
2861;47-50-45.386N;069-34-08.033W;-0.39
2862;47-50-45.383N;069-34-07.552W;-0.49
2863;47-50-45.380N;069-34-07.264W;-0.46
2864;47-50-45.117N;069-34-06.787W;-0.37
2865;47-50-45.311N;069-34-06.688W;-0.35
2866;47-50-45.308N;069-34-06.399W;-0.38
2867;47-50-45.368N;069-34-05.724W;-0.36
2868;47-50-45.300N;069-34-05.341W;-0.33
2869;47-50-45.105N;069-34-05.248W;-0.25
2870;47-50-45.296N;069-34-04.860W;-0.29
2871;47-50-45.358N;069-34-04.570W;-0.27
2872;47-50-45.420N;069-34-04.184W;-0.2
2873;47-50-45.415N;069-34-03.607W;-0.19
2874;47-50-45.283N;069-34-03.321W;-0.16
2875;47-50-45.344N;069-34-02.839W;-0.09
2876;47-50-45.278N;069-34-02.647W;-0.1
2877;47-50-45.080N;069-34-02.170W;-0.08
2878;47-50-45.272N;069-34-01.878W;-0.07
2879;47-50-45.139N;069-34-01.495W;-0.2
2880;47-50-45.201N;069-34-01.110W;-0.32
2881;47-50-45.329N;069-34-00.915W;-0.33
2882;47-50-45.065N;069-34-00.342W;-0.51
2883;47-50-45.321N;069-33-59.953W;-0.58
2884;47-50-45.124N;069-33-59.668W;-0.66
2885;47-50-45.380N;069-33-59.278W;-0.79
2886;47-50-45.378N;069-33-58.990W;-0.93
2887;47-50-45.374N;069-33-58.509W;-1.05
2888;47-50-45.372N;069-33-58.220W;-1.11
2889;47-50-45.239N;069-33-57.838W;-1.15
2890;47-50-45.365N;069-33-57.451W;-1.27
2891;47-50-45.364N;069-33-57.355W;-1.26
2892;47-50-45.347N;069-33-56.891W;-1.22
2893;47-50-45.409N;069-33-56.360W;-1.22
2894;47-50-45.293N;069-33-56.064W;-1.22
2895;47-50-45.141N;069-33-55.727W;-1.22
2896;47-50-45.329N;069-33-55.516W;-1.22
2897;47-50-45.403N;069-33-55.034W;-1.52
2898;47-50-45.280N;069-33-54.713W;-1.52
2899;47-50-45.330N;069-33-53.122W;-1.54
2900;47-50-45.264N;069-33-52.931W;-1.64
2901;47-50-45.132N;069-33-52.645W;-1.64
2902;47-50-45.129N;069-33-52.356W;-1.67
2903;47-50-45.384N;069-33-51.774W;-1.65
2904;47-50-45.186N;069-33-51.393W;-1.7
2905;47-50-45.378N;069-33-51.005W;-1.68
2906;47-50-45.180N;069-33-50.623W;-1.75
2907;47-50-45.242N;069-33-50.237W;-1.76
2908;47-50-45.370N;069-33-50.043W;-1.8
2909;47-50-45.303N;069-33-49.755W;-1.81
2910;47-50-45.106N;069-33-49.470W;-1.79
2911;47-50-45.232N;069-33-49.083W;-1.84
2912;47-50-45.229N;069-33-48.698W;-1.79
2913;47-50-45.292N;069-33-48.409W;-1.81
2914;47-50-45.159N;069-33-48.026W;-1.86
2915;47-50-45.348N;069-33-47.446W;-1.85
2916;47-50-45.346N;069-33-47.157W;-1.91
2917;47-50-45.407N;069-33-46.675W;-1.88
2918;47-50-45.339N;069-33-46.291W;-1.91
2919;47-50-45.142N;069-33-46.006W;-1.89
2920;47-50-45.398N;069-33-45.617W;-1.92
2921;47-50-45.073N;069-33-45.430W;-1.94
2922;47-50-45.071N;069-33-45.142W;-1.96
2923;47-50-45.131N;069-33-44.659W;-1.96
2924;47-50-45.322N;069-33-44.175W;-1.95
2925;47-50-45.125N;069-33-43.890W;-1.97
2926;47-50-45.382N;069-33-43.597W;-1.97
2927;47-50-45.502N;069-35-55.965W;7.32
2928;47-50-45.527N;069-34-33.429W;5.61
2929;47-50-45.472N;069-34-33.277W;5.59
2930;47-50-45.488N;069-34-32.902W;5.54
2931;47-50-45.717N;069-34-32.349W;5.47
2932;47-50-45.501N;069-34-32.007W;5.45
2933;47-50-45.451N;069-34-31.849W;5.36
2934;47-50-45.448N;069-34-31.517W;5.4
2935;47-50-45.648N;069-34-31.037W;5.42
2936;47-50-45.529N;069-34-30.679W;5.42
2937;47-50-45.448N;069-34-30.305W;5.36
2938;47-50-45.427N;069-34-30.132W;5.32
2939;47-50-45.568N;069-34-29.495W;5.27
2940;47-50-45.555N;069-34-29.105W;5.2
2941;47-50-45.533N;069-34-28.745W;5.1
2942;47-50-45.454N;069-34-28.660W;4.95
2943;47-50-45.460N;069-34-28.169W;4.97
2944;47-50-45.505N;069-34-27.778W;4.94
2945;47-50-45.610N;069-34-27.459W;4.99
2946;47-50-45.538N;069-34-26.984W;4.9
2947;47-50-45.478N;069-34-26.855W;4.96
2948;47-50-45.476N;069-34-26.567W;5.56
2949;47-50-45.774N;069-34-26.100W;5.63
2950;47-50-45.439N;069-34-25.543W;5.8
2951;47-50-45.573N;069-34-25.338W;5.63
2952;47-50-45.620N;069-34-25.078W;5.61
2953;47-50-45.537N;069-34-24.430W;5.55
2954;47-50-45.553N;069-34-24.069W;5.32
2955;47-50-45.638N;069-34-23.764W;5.37
2956;47-50-45.451N;069-34-23.464W;5.34
2957;47-50-45.440N;069-34-23.291W;5.39
2958;47-50-45.493N;069-34-22.641W;5.34
2959;47-50-45.578N;069-34-22.365W;4.94
2960;47-50-45.759N;069-34-21.900W;4.59
2961;47-50-45.747N;069-34-21.598W;4.09
2962;47-50-45.588N;069-34-21.182W;3.54
2963;47-50-45.556N;069-34-20.836W;2.83
2964;47-50-45.457N;069-34-20.578W;2.39
2965;47-50-45.463N;069-34-20.102W;2.31
2966;47-50-45.625N;069-34-19.796W;2.07
2967;47-50-45.467N;069-34-19.395W;1.85
2968;47-50-45.446N;069-34-19.207W;1.63
2969;47-50-45.538N;069-34-18.709W;1.41
2970;47-50-45.470N;069-34-18.326W;1.15
2971;47-50-45.467N;069-34-17.941W;0.92
2972;47-50-45.464N;069-34-17.652W;0.74
2973;47-50-45.591N;069-34-17.265W;0.65
2974;47-50-45.589N;069-34-17.073W;0.5
2975;47-50-45.457N;069-34-16.787W;0.43
2976;47-50-45.776N;069-34-16.204W;0.21
2977;47-50-45.774N;069-34-15.915W;0.23
2978;47-50-45.514N;069-34-15.727W;0.16
2979;47-50-45.444N;069-34-15.151W;0.19
2980;47-50-45.506N;069-34-14.765W;0.08
2981;47-50-45.698N;069-34-14.570W;-0.0
2982;47-50-45.500N;069-34-13.996W;-0.08
2983;47-50-45.562N;069-34-13.706W;-0.11
2984;47-50-45.495N;069-34-13.419W;-0.16
2985;47-50-45.491N;069-34-12.938W;-0.14
2986;47-50-45.490N;069-34-12.842W;-0.22
2987;47-50-45.680N;069-34-12.261W;-0.19
2988;47-50-45.482N;069-34-11.880W;-0.17
2989;47-50-45.481N;069-34-11.687W;-0.26
2990;47-50-45.477N;069-34-11.206W;-0.29
2991;47-50-45.475N;069-34-11.014W;-0.29
2992;47-50-45.730N;069-34-10.432W;-0.37
2993;47-50-45.532N;069-34-10.051W;-0.34
2994;47-50-45.725N;069-34-09.855W;-0.43
2995;47-50-45.722N;069-34-09.470W;-0.41
2996;47-50-45.720N;069-34-09.182W;-0.38
2997;47-50-45.456N;069-34-08.609W;-0.44
2998;47-50-45.713N;069-34-08.316W;-0.46
2999;47-50-45.709N;069-34-07.931W;-0.53
3000;47-50-45.449N;069-34-07.743W;-0.5
3001;47-50-45.770N;069-34-07.449W;-0.51
3002;47-50-45.767N;069-34-07.064W;-0.56
3003;47-50-45.635N;069-34-06.778W;-0.53
3004;47-50-45.695N;069-34-06.103W;-0.51
3005;47-50-45.628N;069-34-05.912W;-0.51
3006;47-50-45.755N;069-34-05.525W;-0.49
3007;47-50-45.624N;069-34-05.335W;-0.41
3008;47-50-45.750N;069-34-04.948W;-0.4
3009;47-50-45.617N;069-34-04.566W;-0.3
3010;47-50-45.743N;069-34-04.082W;-0.26
3011;47-50-45.741N;069-34-03.794W;-0.26
3012;47-50-45.606N;069-34-03.219W;-0.23
3013;47-50-45.605N;069-34-03.026W;-0.16
3014;47-50-45.602N;069-34-02.642W;-0.08
3015;47-50-45.727N;069-34-02.158W;-0.06
3016;47-50-45.465N;069-34-01.778W;-0.0
3017;47-50-45.723N;069-34-01.677W;-0.05
3018;47-50-45.460N;069-34-01.105W;-0.07
3019;47-50-45.586N;069-34-00.718W;-0.23
3020;47-50-45.518N;069-34-00.334W;-0.35
3021;47-50-45.582N;069-34-00.237W;-0.4
3022;47-50-45.448N;069-33-59.662W;-0.55
3023;47-50-45.574N;069-33-59.275W;-0.75
3024;47-50-45.442N;069-33-58.892W;-0.9
3025;47-50-45.633N;069-33-58.504W;-0.97
3026;47-50-45.437N;069-33-58.315W;-1.07
3027;47-50-45.627N;069-33-57.831W;-1.13
3028;47-50-45.625N;069-33-57.542W;-1.22
3029;47-50-45.429N;069-33-57.353W;-1.15
3030;47-50-45.673N;069-33-56.959W;-1.22
3031;47-50-45.554N;069-33-56.685W;-1.22
3032;47-50-45.590N;069-33-56.145W;-1.22
3033;47-50-45.680N;069-33-55.662W;-1.52
3034;47-50-45.525N;069-33-55.305W;-1.52
3035;47-50-45.735N;069-33-55.119W;-1.52
3036;47-50-45.607N;069-33-54.853W;-1.52
3037;47-50-45.465N;069-33-54.522W;-1.52
3038;47-50-45.457N;069-33-52.831W;-1.6
3039;47-50-45.584N;069-33-52.444W;-1.67
3040;47-50-45.710N;069-33-52.057W;-1.61
3041;47-50-45.642N;069-33-51.673W;-1.71
3042;47-50-45.770N;069-33-51.479W;-1.68
3043;47-50-45.507N;069-33-51.002W;-1.72
3044;47-50-45.699N;069-33-50.710W;-1.78
3045;47-50-45.438N;069-33-50.523W;-1.72
3046;47-50-45.434N;069-33-50.042W;-1.8
3047;47-50-45.497N;069-33-49.752W;-1.81
3048;47-50-45.623N;069-33-49.365W;-1.82
3049;47-50-45.750N;069-33-48.978W;-1.84
3050;47-50-45.681N;069-33-48.498W;-1.88
3051;47-50-45.680N;069-33-48.402W;-1.87
3052;47-50-45.547N;069-33-47.923W;-1.87
3053;47-50-45.674N;069-33-47.632W;-1.88
3054;47-50-45.604N;069-33-47.056W;-1.86
3055;47-50-45.601N;069-33-46.671W;-1.9
3056;47-50-45.730N;069-33-46.573W;-1.9
3057;47-50-45.660N;069-33-45.997W;-1.9
3058;47-50-45.658N;069-33-45.708W;-1.93
3059;47-50-45.525N;069-33-45.326W;-1.95
3060;47-50-45.589N;069-33-45.132W;-2.01
3061;47-50-45.779N;069-33-44.648W;-1.98
3062;47-50-45.711N;069-33-44.264W;-1.98
3063;47-50-45.772N;069-33-43.782W;-2.01
3064;47-50-45.770N;069-33-43.590W;-2.03
3065;47-50-45.966N;069-35-39.488W;7.92
3066;47-50-46.026N;069-34-42.910W;6.1
3067;47-50-45.980N;069-34-33.421W;5.57
3068;47-50-46.083N;069-34-33.180W;5.66
3069;47-50-45.809N;069-34-32.954W;5.57
3070;47-50-45.814N;069-34-32.376W;5.6
3071;47-50-45.871N;069-34-32.202W;5.53
3072;47-50-45.858N;069-34-31.784W;5.56
3073;47-50-45.933N;069-34-31.364W;5.5
3074;47-50-45.803N;069-34-30.919W;5.4
3075;47-50-45.877N;069-34-30.557W;5.35
3076;47-50-45.827N;069-34-30.284W;5.36
3077;47-50-45.971N;069-34-30.065W;5.4
3078;47-50-46.094N;069-34-29.673W;5.32
3079;47-50-46.041N;069-34-29.125W;5.36
3080;47-50-45.834N;069-34-28.797W;5.16
3081;47-50-45.792N;069-34-28.423W;5.18
3082;47-50-45.886N;069-34-28.046W;5.1
3083;47-50-45.983N;069-34-27.986W;5.01
3084;47-50-45.871N;069-34-27.382W;5.04
3085;47-50-45.888N;069-34-27.064W;5.03
3086;47-50-45.867N;069-34-26.877W;5.07
3087;47-50-46.095N;069-34-26.253W;5.23
3088;47-50-45.948N;069-34-26.053W;5.37
3089;47-50-46.004N;069-34-25.778W;5.77
3090;47-50-45.824N;069-34-25.161W;5.78
3091;47-50-45.979N;069-34-25.100W;5.81
3092;47-50-45.927N;069-34-24.654W;5.73
3093;47-50-45.806N;069-34-24.108W;5.61
3094;47-50-45.950N;069-34-23.932W;5.6
3095;47-50-45.830N;069-34-23.515W;5.53
3096;47-50-45.867N;069-34-23.255W;5.47
3097;47-50-45.785N;069-34-22.679W;5.34
3098;47-50-45.937N;069-34-22.330W;5.08
3099;47-50-45.924N;069-34-21.912W;4.56
3100;47-50-45.922N;069-34-21.652W;4.03
3101;47-50-45.851N;069-34-21.206W;3.62
3102;47-50-45.799N;069-34-20.846W;3.02
3103;47-50-45.864N;069-34-20.470W;2.66
3104;47-50-46.124N;069-34-20.191W;1.67
3105;47-50-46.073N;069-34-19.874W;0.52
3106;47-50-46.052N;069-34-19.702W;-0.05
3107;47-50-45.852N;069-34-19.023W;1.8
3108;47-50-46.057N;069-34-18.750W;1.5
3109;47-50-46.135N;069-34-18.371W;1.3
3110;47-50-45.890N;069-34-17.966W;1.1
3111;47-50-45.900N;069-34-17.678W;0.8
3112;47-50-45.781N;069-34-17.380W;0.6
3113;47-50-45.847N;069-34-16.876W;0.44
3114;47-50-45.846N;069-34-16.780W;0.37
3115;47-50-45.908N;069-34-16.394W;0.31
3116;47-50-45.904N;069-34-16.009W;0.25
3117;47-50-45.900N;069-34-15.432W;0.25
3118;47-50-45.897N;069-34-15.143W;0.11
3119;47-50-45.960N;069-34-14.854W;0.06
3120;47-50-45.957N;069-34-14.469W;-0.0
3121;47-50-46.020N;069-34-14.275W;-0.0
3122;47-50-46.080N;069-34-13.697W;-0.1
3123;47-50-45.819N;069-34-13.509W;-0.09
3124;47-50-46.009N;069-34-12.929W;-0.14
3125;47-50-46.007N;069-34-12.640W;-0.18
3126;47-50-45.875N;069-34-12.354W;-0.24
3127;47-50-45.873N;069-34-12.161W;-0.23
3128;47-50-46.129N;069-34-11.772W;-0.25
3129;47-50-45.866N;069-34-11.296W;-0.31
3130;47-50-45.863N;069-34-10.911W;-0.3
3131;47-50-46.055N;069-34-10.619W;-0.39
3132;47-50-46.052N;069-34-10.234W;-0.38
3133;47-50-45.788N;069-34-09.661W;-0.4
3134;47-50-45.982N;069-34-09.658W;-0.46
3135;47-50-45.978N;069-34-09.081W;-0.49
3136;47-50-45.909N;069-34-08.601W;-0.49
3137;47-50-45.972N;069-34-08.311W;-0.54
3138;47-50-46.100N;069-34-08.117W;-0.52
3139;47-50-46.096N;069-34-07.636W;-0.6
3140;47-50-45.965N;069-34-07.445W;-0.57
3141;47-50-46.025N;069-34-06.963W;-0.64
3142;47-50-45.958N;069-34-06.580W;-0.63
3143;47-50-46.085N;069-34-06.289W;-0.59
3144;47-50-45.950N;069-34-05.714W;-0.66
3145;47-50-46.078N;069-34-05.423W;-0.72
3146;47-50-46.075N;069-34-05.135W;-0.62
3147;47-50-46.074N;069-34-04.942W;-0.62
3148;47-50-46.135N;069-34-04.556W;-0.58
3149;47-50-46.067N;069-34-04.076W;-0.46
3150;47-50-46.130N;069-34-03.883W;-0.35
3151;47-50-46.124N;069-34-03.210W;-0.3
3152;47-50-45.994N;069-34-03.116W;-0.35
3153;47-50-45.989N;069-34-02.538W;-0.36
3154;47-50-46.117N;069-34-02.248W;-0.19
3155;47-50-46.115N;069-34-02.055W;-0.15
3156;47-50-46.112N;069-34-01.670W;-0.07
3157;47-50-45.914N;069-34-01.193W;-0.0
3158;47-50-45.780N;069-34-00.714W;-0.16
3159;47-50-45.971N;069-34-00.326W;-0.24
3160;47-50-45.840N;069-34-00.136W;-0.26
3161;47-50-45.901N;069-33-59.654W;-0.37
3162;47-50-45.963N;069-33-59.268W;-0.56
3163;47-50-45.961N;069-33-58.979W;-0.75
3164;47-50-45.827N;069-33-58.501W;-0.91
3165;47-50-45.890N;069-33-58.211W;-1.05
3166;47-50-45.886N;069-33-57.826W;-1.09
3167;47-50-46.078N;069-33-57.534W;-1.22
3168;47-50-45.947N;069-33-57.344W;-1.19
3169;47-50-45.871N;069-33-56.783W;-1.22
3170;47-50-46.096N;069-33-56.554W;-1.22
3171;47-50-45.941N;069-33-56.288W;-1.52
3172;47-50-45.802N;069-33-55.943W;-1.52
3173;47-50-45.881N;069-33-55.461W;-1.52
3174;47-50-45.949N;069-33-54.910W;-1.52
3175;47-50-45.809N;069-33-54.651W;-1.52
3176;47-50-45.907N;069-33-54.230W;-1.22
3177;47-50-45.916N;069-33-54.110W;-1.22
3178;47-50-46.098N;069-33-52.050W;-1.64
3179;47-50-46.031N;069-33-51.666W;-1.74
3180;47-50-45.834N;069-33-51.381W;-1.76
3181;47-50-46.090N;069-33-50.992W;-1.81
3182;47-50-46.024N;069-33-50.897W;-1.79
3183;47-50-45.827N;069-33-50.516W;-1.76
3184;47-50-46.082N;069-33-50.030W;-1.81
3185;47-50-45.949N;069-33-49.647W;-1.86
3186;47-50-46.011N;069-33-49.262W;-1.86
3187;47-50-45.879N;069-33-48.975W;-1.87
3188;47-50-46.072N;069-33-48.779W;-1.88
3189;47-50-45.874N;069-33-48.398W;-1.88
3190;47-50-45.999N;069-33-47.819W;-1.92
3191;47-50-46.126N;069-33-47.432W;-1.91
3192;47-50-45.994N;069-33-47.241W;-1.92
3193;47-50-46.119N;069-33-46.662W;-1.93
3194;47-50-46.118N;069-33-46.470W;-1.92
3195;47-50-45.790N;069-33-45.994W;-1.91
3196;47-50-46.111N;069-33-45.604W;-1.92
3197;47-50-45.916N;069-33-45.511W;-1.97
3198;47-50-46.041N;069-33-45.028W;-1.97
3199;47-50-46.038N;069-33-44.643W;-1.92
3200;47-50-46.036N;069-33-44.355W;-1.95
3201;47-50-45.966N;069-33-43.779W;-2.03
3202;47-50-46.093N;069-33-43.391W;-2.0
3203;47-50-46.443N;069-35-46.361W;7.92
3204;47-50-46.240N;069-34-33.513W;5.69
3205;47-50-46.229N;069-34-33.235W;5.72
3206;47-50-46.314N;069-34-32.858W;5.67
3207;47-50-46.165N;069-34-32.486W;5.69
3208;47-50-46.249N;069-34-32.008W;5.68
3209;47-50-46.451N;069-34-31.860W;5.61
3210;47-50-46.224N;069-34-31.402W;5.55
3211;47-50-46.193N;069-34-31.157W;5.45
3212;47-50-46.286N;069-34-30.564W;5.45
3213;47-50-46.284N;069-34-30.348W;5.52
3214;47-50-46.231N;069-34-29.844W;5.46
3215;47-50-46.191N;069-34-29.628W;5.45
3216;47-50-46.264N;069-34-29.136W;5.41
3217;47-50-46.146N;069-34-28.979W;5.29
3218;47-50-46.221N;069-34-28.588W;5.24
3219;47-50-46.149N;069-34-28.113W;5.19
3220;47-50-46.292N;069-34-27.736W;5.25
3221;47-50-46.367N;069-34-27.373W;5.16
3222;47-50-46.470N;069-34-26.953W;5.21
3223;47-50-46.352N;069-34-26.710W;5.29
3224;47-50-46.272N;069-34-26.524W;5.44
