;Année;Date;Heure;NCT;vitesseCourant;directionCourant;maree;Longitude;Latitude;pcG;Taille;Rayon;Time;date_heure_stamp;x;y
1553;2002;2002-06-12;0.3229166666667425;2002003;1.396845732355581;100.6020172778297;E;48.10426666666671;-69.61825;40;12;;27900.000000006556;206120745;453974.43187125586;5328073.979694684
1554;2002;2002-06-12;0.34375;2002003;1.434058924870244;89.48059642270636;E;48.098800000000004;-69.63155;40;13;350.0;29700.0;206120815;452979.33348338347;5327474.414026977
1555;2002;2002-06-12;0.3645833333332575;2002003;1.004906463308899;109.7151890839376;E;48.0988833333333;-69.6284;40;13;450.0;31499.999999993444;206120845;453213.93441396765;5327481.75692977
1556;2002;2002-06-12;0.3854166666667425;2002003;0.8577330587076611;70.59331329038997;E;48.092349999999996;-69.63115000000002;40;13;300;33300.000000006556;206120915;453003.23674497055;5326757.271707257
1557;2002;2002-06-12;0.40625;2002003;0.4632979602804226;72.15167688458854;L;48.083883333333304;-69.6264833333333;60.0;10.0;80;35100.0;206120945;453343.0676165761;5325813.390024176
1558;2002;2002-06-12;0.4479166666667425;2002003;1.920777446764721;44.02969297040576;L;48.07881666666669;-69.5932333333333;33;6;100;38700.000000006556;206121045;455814.99098599935;5325230.6323298495
1559;2002;2002-06-12;0.46875;2002003;1.391186903331109;40.36453657309735;L;48.1101833;-69.5651833;60.0;5.0;1000;40500.0;206121115;457929.79247464903;5328701.227742487
1560;2002;2002-06-12;0.5104166666667425;2002003;0.7630235907231178;36.41935034405979;L;48.0928667;-69.55305;100.0;4.0;200;44100.00000000655;206121215;458819.1198383498;5326769.973812039
1561;2002;2002-06-12;0.5520833333332575;2002003;0.7558042074505805;206.2260268526265;R;48.0678833;-69.52510000000001;52.0;2.0;;47699.99999999345;206121315;460881.3731571739;5323978.572710271
1562;2002;2002-06-12;0.5729166666667425;2002003;0.8391263313709088;231.5321366878524;R;48.05114999999999;-69.5536167;0;1;;49500.00000000655;206121345;458743.5899675526;5322133.603652652
1563;2002;2002-06-12;0.591666666666697;2002003;0.6479297801459661;228.0653705152441;R;48.03686669999999;-69.6078333;0;1;;51120.00000000262;206121412;454690.7717297048;5320576.529081155
1564;2002;2002-06-13;0.3541666666667425;2002004;1.007754930526266;34.65200371171775;E;48.1565166666667;-69.3487333333333;0;22;;30600.000000006556;206130830;474064.86270412785;5333755.4389592
1565;2002;2002-06-13;0.3645833333332575;2002004;1.028834291807966;32.05260823716924;E;48.15798333333329;-69.35455;0;22;1000;31499.999999993444;206130845;473633.03199829505;5333920.43484893
1566;2002;2002-06-13;0.3854166666667425;2002004;1.007754930526266;34.65200371171775;E;48.15821666666671;-69.3465166666667;0;35;1000;33300.000000006556;206130915;474230.5663065966;5333943.646601147
1567;2002;2002-06-13;0.40625;2002004;1.622169534913044;42.55167173899577;E;48.1629166666667;-69.3287666666667;0;31.0;1100;35100.0;206130945;475552.81366860174;5334460.250628928
1568;2002;2002-06-13;0.4270833333332575;2002004;1.390172651148051;45.05828663250072;L;48.1696833333333;-69.3091833333333;5.0;27;1100;36899.999999993444;206131015;477012.0585325309;5335206.318051343
1569;2002;2002-06-13;0.4479166666667425;2002004;2.090018660203779;48.5690792957461;L;48.172766666666696;-69.3049333333333;10;30;1000;38700.000000006556;206131045;477329.4070115257;5335547.765641127
1570;2002;2002-06-13;0.46875;2002004;2.112462070665412;47.76280046771014;L;48.175883333333296;-69.2994166666667;10;30;1000;40500.0;206131115;477740.8980543311;5335892.56839553
1571;2002;2002-06-13;0.4791666666667425;2002005;2.292200034900969;53.14010074503487;L;48.17471666666669;-69.3149333333333;66.66666666666666;9;;41400.000000006556;206131130;476586.83494191675;5335767.503060636
1572;2002;2002-06-13;0.5104166666667425;2002005;2.073753119346659;53.82637095422792;L;48.1822;-69.31665;66.66666666666666;9;;44100.00000000655;206131215;476462.63822372793;5336599.793217493
1573;2002;2002-06-13;0.53125;2002005;1.519487084512402;73.91475750941571;L;48.186433333333305;-69.3153666666667;55;9;;45900.0;206131245;476559.9616457706;5337069.932907731
1574;2002;2002-06-13;0.5486111111110858;2002005;1.746819109123781;63.332268324401;R;48.179899999999996;-69.3056333333333;55.55555555555556;9;;47399.99999999782;206131310;477280.51658638613;5336340.835858008
1575;2002;2002-06-13;0.5590277777778283;2002006;1.189771406615573;79.54009090707088;R;48.222716666666706;-69.3469333333333;20;;;48300.000000004366;206131325;474231.936768461;5341112.917759759
1576;2002;2002-06-13;0.6041666666667425;2002006;0.4966387016735607;109.8943981779143;R;48.209116666666695;-69.2971333333333;20;;;52200.00000000655;206131430;477924.92340889014;5339585.775734395
1577;2002;2002-06-14;0.2777777777778283;2002007;1.061341132718411;102.2945901910617;H;48.12988333333329;-69.71105;50;27;150;24000.000000004366;206140640;447092.28751420695;5330980.856634961
1578;2002;2002-06-14;0.2881944444443434;2002007;1.028792010077839;113.0011457244732;H;48.1286833333333;-69.7093833333333;50;30;450.0;24899.99999999127;206140655;447215.07019389246;5330846.334946554
1579;2002;2002-06-14;0.3090277777778283;2002007;0.9171570203623806;110.1538992106615;E;48.1303833333333;-69.6968333333333;55.0;35;1000;26700.000000004366;206140725;448150.61698769906;5331026.751877816
1580;2002;2002-06-14;0.3125;2002007;1.09825315842933;113.3903977629743;E;48.12525;-69.6950333333333;55.0;35;;27000.0;206140730;448279.3951173659;5330454.983494007
1581;2002;2002-06-18;0.3784722222221717;2002008;0.5106329405747342;142.4792969697631;H;48.12839999999999;-69.7038333333333;35.0;15;;32699.999999995634;206180905;447627.7531442922;5330811.050479467
1582;2002;2002-06-18;0.3888888888889142;2002008;0.5106329405747342;142.4792969697631;H;48.1281833333333;-69.7006833333333;35.0;15;;33600.00000000219;206180920;447861.9241106481;5330784.829174741
1583;2002;2002-06-18;0.4097222222221717;2002008;0.5540631732934431;119.7577077528536;H;48.128033333333285;-69.70685;30;17;300;35399.999999995634;206180950;447402.9097577385;5330772.354222038
1584;2002;2002-06-18;0.4305555555556566;2002008;0.6135144660071187;145.8955036834127;H;48.12178333333329;-69.7086166666667;35.0;15;;37200.00000000873;206181020;447265.05430003;5330078.892428453
1585;2002;2002-06-18;0.4513888888889142;2002008;0.8810141883079976;99.47301371368863;E;48.10699999999999;-69.6724333333333;34.0;10;;39000.00000000219;206181050;449943.4314472796;5328411.601283794
1586;2002;2002-06-18;0.4722222222221717;2002008;0.6923012350126208;45.64374571417538;E;48.090166666666704;-69.6408;33.33333333333333;3;;40799.999999995634;206181120;452282.66060576134;5326520.537083965
1587;2002;2002-06-18;0.4930555555556566;2002008;0.9904594893280593;55.78047100545814;E;48.0972166666667;-69.62861666666672;55.0;10;;42600.00000000873;206181150;453196.29031243327;5327296.643575573
1588;2002;2002-06-18;0.5138888888889142;2002008;1.036715004232118;39.75603788778541;E;48.10603333333331;-69.60550000000002;50;5;400;44400.00000000218;206181220;454925.1454342364;5328262.794368068
1589;2002;2002-06-18;0.5555555555556566;2002008;0.8300289151589841;85.99307265314351;E;48.1286833333333;-69.59365;50.0;4.0;;48000.00000000873;206181320;455826.70476518193;5330773.413185078
1590;2002;2002-06-18;0.6180555555556566;2002008;1.535462471049032;39.37079658757072;L;48.10471666666669;-69.5739;50.0;3;;53400.00000000873;206181450;457276.42448552174;5328098.427495631
1591;2002;2002-06-18;0.6388888888889142;2002008;1.838535558535652;43.34705992865086;L;48.119683333333285;-69.5519666666667;50.0;3.0;;55200.00000000218;206181520;458921.16101700824;5329749.99291049
